year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,2,7,1759,-1,2043,64,UA,N403UA,691,LGA,ORD,121,733,17,59
2013,4,25,1447,-3,1753,8,AA,N5EXAA,1813,JFK,MCO,143,944,14,47
2013,5,14,922,-3,1212,-23,AA,N4WJAA,1097,LGA,DFW,185,1389,9,22
2013,12,15,944,-6,1111,-12,FL,N967AT,160,LGA,CAK,66,397,9,44
2013,8,31,558,-2,712,-3,MQ,N3AEMQ,3267,EWR,ORD,107,719,5,58
2013,9,25,2247,2,2354,1,B6,N292JB,234,JFK,BTV,47,266,22,47
2013,7,15,1206,11,1422,2,WN,N550WN,3074,LGA,DEN,215,1620,12,6
2013,8,11,1627,-8,1906,33,EV,N761ND,5509,EWR,DTW,86,488,16,27
2013,9,24,1331,-9,1647,-3,DL,N916DE,1779,LGA,FLL,159,1076,13,31
2013,9,17,823,-6,1121,-1,B6,N524JB,189,JFK,SAN,314,2446,8,23
2013,3,19,1625,11,1747,-2,UA,N39726,1492,EWR,ORD,113,719,16,25
2013,7,26,510,-5,719,-6,UA,N27205,1258,EWR,DEN,224,1605,5,10
2013,9,19,825,-4,1126,4,B6,N552JB,189,JFK,SAN,320,2446,8,25
2013,10,3,744,-5,1042,-1,B6,N559JB,1717,LGA,TPA,149,1010,7,44
2013,8,7,601,1,819,-7,DL,N971DL,461,LGA,ATL,114,762,6,1
2013,5,9,1623,28,1738,23,MQ,N526MQ,3695,EWR,ORD,108,719,16,23
2013,3,20,1735,10,1847,12,EV,N16559,4373,EWR,DCA,39,199,17,35
2013,10,28,1658,-8,1810,-8,B6,N193JB,2580,EWR,BOS,46,200,16,58
2013,12,21,1729,15,1944,-1,UA,N539UA,509,LGA,DEN,233,1620,17,29
2013,2,15,1943,61,2208,72,EV,N13133,4554,EWR,MCI,173,1092,19,43
2013,10,26,1937,18,2233,-1,B6,N510JB,71,JFK,SLC,273,1990,19,37
2013,11,2,649,-11,1007,-18,DL,N718TW,430,JFK,SFO,344,2586,6,49
2013,10,4,1724,9,1850,-15,AA,N4WTAA,345,LGA,ORD,111,733,17,24
2013,6,10,1356,55,1715,184,EV,N16178,4129,EWR,DCA,61,199,13,56
2013,7,7,557,-3,839,-11,B6,N568JB,601,JFK,FLL,136,1069,5,57
2013,2,5,724,-5,858,9,B6,N203JB,1305,JFK,IAD,52,228,7,24
2013,2,28,702,-8,1020,-2,B6,N763JB,201,JFK,FLL,163,1069,7,2
2013,12,26,1728,38,2040,45,WN,N780SW,4112,EWR,HOU,229,1411,17,28
2013,10,29,635,-5,830,-8,EV,N17196,4166,EWR,GSP,87,594,6,35
2013,6,3,2240,-5,2347,-14,B6,N238JB,30,JFK,ROC,50,264,22,40
2013,12,4,911,-14,1032,-34,9E,N919XJ,2906,JFK,BUF,59,301,9,11
2013,1,4,1131,6,1559,-18,UA,N45440,1661,EWR,SJU,194,1608,11,31
2013,12,22,1333,4,1537,45,B6,N324JB,2402,JFK,BUF,95,301,13,33
2013,4,12,1436,6,1835,-10,AA,N5FJAA,1635,JFK,SJU,191,1598,14,36
2013,6,16,1907,-2,2206,-29,B6,N505JB,87,JFK,SLC,278,1990,19,7
2013,12,1,2005,56,2129,39,9E,N8783E,2937,JFK,IAD,43,228,20,5
2013,5,10,949,-6,1242,-28,AA,N3EEAA,1871,LGA,MIA,138,1096,9,49
2013,5,10,823,-2,1015,-11,US,N523UW,487,JFK,CLT,79,541,8,23
2013,7,23,4,79,127,88,B6,N192JB,1816,JFK,SYR,43,209,0,4
2013,3,10,1449,129,1703,114,EV,N16541,4141,EWR,ATL,109,746,14,49
2013,10,11,1815,15,1929,13,B6,N178JB,1407,JFK,IAD,53,228,18,15
2013,9,23,708,68,759,51,B6,N267JB,2180,EWR,BOS,38,200,7,8
2013,6,27,1814,45,2156,57,UA,N78509,1141,EWR,SFO,334,2565,18,14
2013,3,25,1900,15,2217,7,B6,N564JB,171,JFK,SMF,335,2521,19,0
2013,4,22,2151,106,2350,110,MQ,N738MQ,4555,LGA,CMH,77,479,21,51
2013,12,25,615,0,802,-16,US,N169UW,1963,EWR,CLT,87,529,6,15
2013,11,18,1905,-4,2032,-18,9E,N831AY,2937,JFK,IAD,52,228,19,5
2013,11,1,1854,-6,2025,-32,9E,N914XJ,3330,JFK,ORD,122,740,18,54
2013,6,23,2133,8,12,13,UA,N76254,1139,EWR,DEN,241,1605,21,33
2013,3,2,1836,1,2150,-4,DL,N915DE,1433,LGA,RSW,160,1080,18,36
2013,4,17,1928,-7,2230,-26,DL,N364NB,1433,LGA,RSW,157,1080,19,28
2013,7,28,2237,112,2,123,B6,N228JB,2680,EWR,BOS,38,200,22,37
2013,10,1,638,-2,839,-26,DL,N388DA,27,JFK,ATL,101,760,6,38
2013,6,10,718,-2,954,1,UA,N36447,1591,EWR,IAH,188,1400,7,18
2013,4,14,841,-4,1159,21,UA,N13750,1549,LGA,IAH,230,1416,8,41
2013,6,27,657,-13,855,-20,MQ,N711MQ,3547,LGA,XNA,156,1147,6,57
2013,2,10,1214,-6,1417,27,MQ,N517MQ,3697,EWR,ORD,147,719,12,14
2013,10,25,945,-5,1147,-27,9E,N8721B,4060,LGA,DAY,78,549,9,45
2013,12,24,1207,-3,1506,-14,AA,N3EPAA,1143,LGA,DFW,209,1389,12,7
2013,4,7,1451,-6,1744,-10,B6,N570JB,63,JFK,TPA,146,1005,14,51
2013,5,28,1044,-8,1330,-36,B6,N571JB,1471,LGA,FLL,145,1076,10,44
2013,8,28,1012,-7,1209,2,US,N555AY,855,EWR,CLT,86,529,10,12
2013,8,30,1254,39,1425,20,MQ,N537MQ,3616,LGA,MSP,134,1020,12,54
2013,3,1,1507,-1,1744,-14,UA,N67058,1233,EWR,IAH,192,1400,15,7
2013,1,11,1709,-1,2042,6,UA,N14121,1739,EWR,SFO,369,2565,17,9
2013,5,26,2238,-7,2348,-14,B6,N351JB,608,JFK,PWM,54,273,22,38
2013,4,28,1855,-5,2029,-27,9E,N927XJ,3334,JFK,PIT,66,340,18,55
2013,8,7,625,-5,756,3,EV,N13995,4422,EWR,PIT,54,319,6,25
2013,1,13,1448,-7,1743,-42,AA,N5FLAA,1769,JFK,MIA,151,1089,14,48
2013,8,2,1137,-2,1252,-2,B6,N190JB,1307,JFK,IAD,51,228,11,37
2013,6,25,825,-5,1003,-7,9E,N917XJ,3521,JFK,ORD,125,740,8,25
2013,7,7,2352,113,48,67,UA,N33714,1595,EWR,ORD,96,719,23,52
2013,2,20,1456,-4,1821,-4,AA,N3HSAA,1925,LGA,MIA,156,1096,14,56
2013,8,19,623,-7,907,3,B6,N529JB,1099,LGA,MCO,133,950,6,23
2013,6,25,1209,9,1452,-3,DL,N707TW,863,JFK,LAX,317,2475,12,9
2013,11,25,1040,-5,1310,-10,EV,N14174,4679,EWR,JAX,128,820,10,40
2013,12,22,659,-6,1002,-30,DL,N946DL,2003,LGA,MIA,159,1096,6,59
2013,2,15,1333,78,1656,100,B6,N334JB,625,JFK,HOU,232,1428,13,33
2013,1,7,1846,16,2216,11,AA,N3JLAA,269,JFK,SEA,359,2422,18,46
2013,8,17,1116,-4,1239,-26,MQ,N805MQ,3572,LGA,CLE,66,419,11,16
2013,11,2,1705,16,1934,9,UA,N486UA,587,EWR,LAS,307,2227,17,5
2013,6,25,634,-1,902,-15,UA,N79521,1144,EWR,MCO,131,937,6,34
2013,3,17,734,-1,905,-5,WN,N402WN,832,EWR,BNA,126,748,7,34
2013,1,15,1631,-9,1846,-4,MQ,N730MQ,4540,LGA,DTW,98,502,16,31
2013,3,1,1251,1,1439,-56,WN,N786SW,564,LGA,DEN,212,1620,12,51
2013,3,2,740,0,1048,4,B6,N595JB,341,JFK,SRQ,167,1041,7,40
2013,1,13,922,-3,1142,-8,WN,N441WN,3494,EWR,DEN,230,1605,9,22
2013,3,6,1846,11,2027,-13,DL,N344NB,2131,LGA,DTW,74,502,18,46
2013,5,15,1319,-11,1619,-3,B6,N559JB,431,LGA,SRQ,147,1047,13,19
2013,2,19,704,-1,955,-10,B6,N638JB,987,JFK,MCO,141,944,7,4
2013,6,25,857,-2,1118,-19,DL,N921DL,1747,LGA,ATL,110,762,8,57
2013,12,16,645,6,943,-8,UA,N37466,1439,EWR,LAX,337,2454,6,45
2013,1,9,1432,-3,1543,-16,YV,N505MJ,3750,LGA,IAD,48,229,14,32
2013,2,14,1602,-3,1921,-4,9E,N604LR,3325,JFK,DFW,204,1391,16,2
2013,2,5,2036,-6,2234,3,EV,N19966,3833,EWR,STL,139,872,20,36
2013,7,20,655,0,1033,-25,DL,N672DL,315,JFK,SJU,199,1598,6,55
2013,3,4,1044,-6,1239,-11,MQ,N530MQ,4589,LGA,DTW,76,502,10,44
2013,3,10,953,-3,1225,-26,UA,N540UA,683,EWR,TPA,133,997,9,53
2013,12,24,2022,-3,2142,-23,AA,N490AA,371,LGA,ORD,121,733,20,22
2013,8,17,1851,-4,2108,-13,FL,N963AT,645,LGA,ATL,118,762,18,51
2013,6,29,1926,6,2104,19,AA,N3CPAA,1762,JFK,BOS,38,187,19,26
2013,9,1,1549,19,1859,14,AA,N353AA,85,JFK,SFO,334,2586,15,49
2013,3,12,1849,114,2026,86,WN,N768SW,4490,LGA,STL,135,888,18,49
2013,8,21,558,-7,716,-19,MQ,N717MQ,3525,LGA,RDU,65,431,5,58
2013,3,19,813,-2,1114,-1,DL,N306DQ,1167,JFK,TPA,160,1005,8,13
2013,11,17,2241,156,2359,149,EV,N14905,4224,EWR,MKE,116,725,22,41
2013,4,18,2034,2,2323,-40,B6,N657JB,677,JFK,LAX,324,2475,20,34
2013,6,9,1404,39,1510,38,US,N956UW,1279,LGA,PHL,38,96,14,4
2013,10,19,732,-3,932,0,EV,N21144,4246,EWR,DTW,88,488,7,32
2013,9,27,2124,19,2238,12,EV,N14923,5815,EWR,RIC,47,277,21,24
2013,11,18,1502,3,1819,8,UA,N487UA,287,EWR,AUS,225,1504,15,2
2013,6,17,1456,-4,1828,33,AA,N5EYAA,1813,JFK,MCO,131,944,14,56
2013,11,26,1245,5,1403,-17,EV,N722EV,5322,LGA,RIC,61,292,12,45
2013,12,16,1925,-5,2157,0,DL,N933AT,377,EWR,ATL,114,746,19,25
2013,7,27,656,-4,925,-20,DL,N907DE,2285,LGA,MCO,129,950,6,56
2013,4,6,1205,-10,1410,-16,9E,N8977A,3702,LGA,CVG,91,585,12,5
2013,11,17,1100,-5,1206,-9,MQ,N520MQ,3230,JFK,DCA,43,213,11,0
2013,4,27,1843,38,2111,-15,UA,N24702,1481,EWR,SNA,308,2434,18,43
2013,9,6,1451,-4,1738,-17,DL,N338NB,2181,LGA,MCO,132,950,14,51
2013,10,6,1434,5,1648,-9,UA,N14250,1605,EWR,LAS,290,2227,14,34
2013,7,16,1955,-5,2303,-12,AA,N3HGAA,1709,LGA,MIA,143,1096,19,55
2013,10,28,1853,-7,2150,17,DL,N3773D,245,JFK,PHX,321,2153,18,53
2013,9,9,1154,-6,1319,8,US,N957UW,2146,LGA,BOS,40,184,11,54
2013,9,22,1822,-7,2015,-18,US,N550UW,425,JFK,CLT,80,541,18,22
2013,12,14,1111,26,1427,36,DL,N329NB,1875,LGA,TPA,160,1010,11,11
2013,5,16,1440,10,1633,6,EV,N709EV,4975,EWR,MSP,158,1008,14,40
2013,2,5,915,18,1251,42,UA,N406UA,714,EWR,MIA,166,1085,9,15
2013,12,17,1043,13,1416,21,AA,N381AA,179,JFK,SFO,353,2586,10,43
2013,4,25,855,-5,1236,39,UA,N803UA,636,EWR,IAH,224,1400,8,55
2013,7,4,1453,-3,1643,-41,UA,N24224,1222,EWR,LAS,268,2227,14,53
2013,6,7,2347,282,311,287,B6,N521JB,111,JFK,FLL,151,1069,23,47
2013,6,17,2139,-1,2328,18,MQ,N506MQ,3317,LGA,RDU,74,431,21,39
2013,8,7,1021,-8,1242,-28,B6,N656JB,53,JFK,PBI,125,1028,10,21
2013,8,23,959,-3,1200,-12,DL,N340NW,2319,LGA,MSP,146,1020,9,59
2013,9,10,2022,17,2325,16,UA,N39418,1701,EWR,FLL,143,1065,20,22
2013,12,19,1618,3,1812,12,MQ,N544MQ,3301,LGA,RDU,69,431,16,18
2013,3,28,626,-4,759,-11,AA,N3CDAA,303,LGA,ORD,111,733,6,26
2013,3,4,1903,-2,2149,-28,UA,N87513,1471,EWR,RSW,150,1068,19,3
2013,3,1,1929,164,2141,96,AA,N327AA,181,JFK,LAX,289,2475,19,29
2013,8,28,1450,-5,1747,-3,AA,N5FKAA,1917,JFK,MCO,124,944,14,50
2013,6,13,619,-1,812,-5,EV,N615QX,4963,EWR,MSP,141,1008,6,19
2013,7,31,1743,3,2017,2,WN,N253WN,345,LGA,DEN,247,1620,17,43
2013,8,16,2129,-1,3,4,B6,N258JB,1677,JFK,JAX,120,828,21,29
2013,1,20,1135,-5,1437,-12,DL,N909DE,1875,LGA,TPA,158,1010,11,35
2013,4,16,1450,0,1701,4,EV,N16170,4181,EWR,MCI,166,1092,14,50
2013,8,12,622,18,728,2,UA,N26215,1106,EWR,BOS,40,200,6,22
2013,12,31,2039,-7,7,9,B6,N571JB,329,JFK,RSW,179,1074,20,39
2013,10,15,1445,5,1627,-11,DL,N334NB,1231,LGA,DTW,75,502,14,45
2013,6,5,1255,-10,1421,-16,EV,N11565,4233,EWR,GSO,68,445,12,55
2013,10,29,1723,-7,1953,0,EV,N751EV,5298,LGA,OMA,183,1148,17,23
2013,1,31,1937,-3,2313,33,AA,N3JPAA,1787,JFK,TPA,174,1005,19,37
2013,5,4,1457,-3,1735,3,DL,N617DL,2347,LGA,ATL,118,762,14,57
2013,7,30,1438,-7,1544,-19,EV,N15912,6049,EWR,IAD,40,212,14,38
2013,1,26,1317,-5,1612,-12,B6,N568JB,431,LGA,SRQ,158,1047,13,17
2013,2,15,1653,4,2027,19,UA,N37408,80,EWR,MIA,177,1085,16,53
2013,11,10,855,2,1156,-11,UA,N845UA,338,EWR,IAH,207,1400,8,55
2013,8,28,1550,10,1806,-19,DL,N380DA,1773,JFK,LAS,285,2248,15,50
2013,7,8,1735,0,2104,-4,DL,N702TW,1543,JFK,SEA,329,2422,17,35
2013,10,13,1717,26,2034,37,B6,N526JB,89,JFK,SAN,337,2446,17,17
2013,11,10,1035,-5,1207,8,B6,N353JB,2602,JFK,BUF,68,301,10,35
2013,12,10,2235,85,16,70,EV,N608QX,4885,LGA,ILM,79,500,22,35
2013,11,15,1258,8,1427,12,WN,N736SA,144,LGA,MKE,123,738,12,58
2013,3,9,1534,2,1826,-18,UA,N38467,1739,EWR,RSW,151,1068,15,34
2013,8,2,1308,368,1531,351,AA,N542AA,2083,EWR,DFW,179,1372,13,8
2013,12,1,1558,2,1813,1,EV,N11536,3825,EWR,IND,100,645,15,58
2013,12,2,1722,32,1846,22,UA,N810UA,708,EWR,ORD,116,719,17,22
2013,2,15,1802,2,1933,18,WN,N729SW,475,EWR,BWI,45,169,18,2
2013,2,1,840,-5,1049,-8,US,N708UW,1429,LGA,CLT,105,544,8,40
2013,9,19,810,-5,1050,-31,UA,N835UA,504,EWR,PDX,317,2434,8,10
2013,8,6,1853,-6,2130,9,FL,N957AT,778,LGA,ATL,104,762,18,53
2013,5,17,1748,-7,1940,10,MQ,N8EGMQ,4601,LGA,RDU,68,431,17,48
2013,6,6,1028,-1,1232,-7,US,N509AY,196,JFK,PHX,278,2153,10,28
2013,1,15,1242,-3,1336,-14,AA,N3DUAA,1850,JFK,BOS,31,187,12,42
2013,8,20,800,0,1004,-5,UA,N535UA,561,LGA,DEN,202,1620,8,0
2013,5,19,1705,15,1833,-12,WN,N901WN,197,LGA,STL,121,888,17,5
2013,5,7,1047,37,1146,21,MQ,N511MQ,3795,EWR,ORD,102,719,10,47
2013,5,1,1320,-5,1454,-6,AA,N466AA,331,LGA,ORD,102,733,13,20
2013,8,13,811,-4,1123,26,B6,N231JB,281,JFK,HOU,206,1428,8,11
2013,1,7,755,-4,1033,-42,UA,N26208,1539,EWR,DFW,183,1372,7,55
2013,8,24,1144,-11,1254,-16,MQ,N544MQ,3461,LGA,BNA,97,764,11,44
2013,5,27,735,5,1032,-18,AA,N323AA,33,JFK,LAX,331,2475,7,35
2013,3,15,634,4,750,1,EV,N13914,4533,EWR,BUF,57,282,6,34
2013,2,21,1115,37,1310,24,EV,N16976,4255,EWR,CHS,96,628,11,15
2013,3,11,14,16,344,6,B6,N804JB,707,JFK,SJU,183,1598,0,14
2013,10,31,1455,-5,1655,-21,EV,N709EV,4978,LGA,CLT,86,544,14,55
2013,5,27,1640,-5,1800,-13,B6,N228JB,1012,JFK,BOS,44,187,16,40
2013,6,3,2143,-5,42,-18,UA,N39418,1424,EWR,PBI,149,1023,21,43
2013,4,11,1550,10,1822,-5,UA,N87527,1148,EWR,TPA,137,997,15,50
2013,1,10,855,-2,1206,-3,UA,N410UA,714,EWR,MIA,146,1085,8,55
2013,11,19,709,-5,954,-13,UA,N87512,1592,EWR,MCO,138,937,7,9
2013,4,16,2004,-11,2203,-36,9E,N8775A,4033,LGA,TYS,92,647,20,4
2013,2,16,2005,36,2318,31,DL,N361NW,1854,LGA,FLL,173,1076,20,5
2013,8,27,1705,-10,1921,-31,9E,N909XJ,3310,JFK,MCI,140,1113,17,5
2013,3,22,628,-5,739,-6,EV,N13553,4241,EWR,DCA,46,199,6,28
2013,8,25,1450,0,1552,-42,9E,N917XJ,3393,JFK,DCA,41,213,14,50
2013,4,22,1424,25,1652,58,MQ,N502MQ,4577,LGA,CLT,92,544,14,24
2013,1,29,752,0,1035,-27,UA,N73299,1665,EWR,IAH,203,1400,7,52
2013,6,29,728,-2,1021,11,B6,N705JB,683,JFK,MCO,141,944,7,28
2013,7,28,809,-6,943,-12,MQ,N722MQ,3531,LGA,RDU,75,431,8,9
2013,3,27,1754,-6,1917,0,B6,N334JB,1307,JFK,IAD,47,228,17,54
2013,10,11,2032,153,2257,125,B6,N804JB,299,LGA,MCO,123,950,20,32
2013,10,29,950,-10,1209,-25,9E,N905XJ,3573,LGA,IND,101,660,9,50
2013,9,22,1209,9,1436,1,DL,N616DL,1947,LGA,ATL,113,762,12,9
2013,2,8,1210,80,1447,117,MQ,N0EGMQ,4589,LGA,DTW,84,502,12,10
2013,4,5,1734,-1,2045,-5,DL,N191DN,17,JFK,LAX,329,2475,17,34
2013,5,14,709,-6,907,-5,DL,N337NB,831,LGA,DTW,83,502,7,9
2013,9,27,822,0,1205,-10,B6,N793JB,403,JFK,SJU,202,1598,8,22
2013,10,12,2023,-12,2158,-2,9E,N934XJ,3395,JFK,DCA,49,213,20,23
2013,12,10,1357,2,1539,14,WN,N796SW,3,LGA,MDW,133,725,13,57
2013,8,20,1157,-2,1304,-9,9E,N8855A,3998,JFK,BWI,41,184,11,57
2013,10,6,1530,25,1722,18,EV,N26545,4144,EWR,CHS,90,628,15,30
2013,5,29,1756,56,2144,42,B6,N789JB,703,JFK,SJU,194,1598,17,56
2013,7,28,907,-8,1056,-19,MQ,N513MQ,3565,LGA,CLT,88,544,9,7
2013,6,26,700,0,956,-20,DL,N703TW,269,JFK,SFO,336,2586,7,0
2013,4,10,1259,-1,1555,-20,VX,N633VA,165,EWR,LAX,325,2454,12,59
2013,11,14,705,-5,1007,-14,DL,N317NB,2003,LGA,MIA,159,1096,7,5
2013,7,19,821,-15,938,-11,B6,N354JB,2280,EWR,BOS,47,200,8,21
2013,3,29,1340,-5,1633,-32,AA,N319AA,117,JFK,LAX,332,2475,13,40
2013,3,25,1828,35,2114,30,B6,N712JB,527,EWR,MCO,142,937,18,28
2013,10,2,1653,-7,1800,-15,US,N951UW,2156,LGA,BOS,43,184,16,53
2013,12,22,1504,-6,1818,-17,AA,N3EAAA,1327,LGA,PBI,152,1035,15,4
2013,9,21,1834,-7,2010,0,B6,N206JB,2202,JFK,BUF,54,301,18,34
2013,9,25,1939,-3,2228,-22,B6,N705JB,1271,LGA,FLL,149,1076,19,39
2013,7,18,2033,3,2154,-8,9E,N8933B,4079,JFK,BWI,36,184,20,33
2013,3,19,1458,48,1652,57,MQ,N738MQ,4491,LGA,CLE,75,419,14,58
2013,1,3,606,-4,953,32,B6,N536JB,135,JFK,RSW,188,1074,6,6
2013,3,16,1757,7,2143,48,UA,N75854,1721,EWR,LAX,359,2454,17,57
2013,11,1,1246,46,1346,38,B6,N373JB,316,JFK,SYR,46,209,12,46
2013,8,24,955,-7,1150,-23,DL,N909DE,2319,LGA,MSP,135,1020,9,55
2013,2,14,1841,6,2136,-36,DL,N3732J,1643,JFK,SEA,320,2422,18,41
2013,12,29,2046,25,43,46,B6,N768JB,915,JFK,SFO,356,2586,20,46
2013,4,15,1449,-1,1627,-8,MQ,N839MQ,4403,JFK,RDU,71,427,14,49
2013,7,7,47,227,143,213,US,N948UW,2144,LGA,BOS,36,184,0,47
2013,3,1,1738,33,1915,44,B6,N658JB,36,JFK,ROC,59,264,17,38
2013,5,28,1913,-6,2156,-24,B6,N627JB,155,JFK,MCO,126,944,19,13
2013,3,17,1526,-4,1824,-10,DL,N322US,1935,LGA,TPA,155,1010,15,26
2013,3,17,1924,-6,2106,-9,EV,N11194,4126,LGA,CLE,75,419,19,24
2013,5,6,1819,55,2024,55,EV,N10575,3828,EWR,DTW,82,488,18,19
2013,7,2,1031,3,1255,-44,UA,N36469,1150,EWR,SFO,306,2565,10,31
2013,4,26,833,-7,1146,-4,UA,N512UA,443,JFK,LAX,336,2475,8,33
2013,12,25,1840,-5,2131,30,EV,N11106,4352,EWR,CVG,135,569,18,40
2013,8,22,1159,-1,1310,0,WN,N430WN,295,EWR,MDW,102,711,11,59
2013,1,4,2100,100,2224,63,9E,N931XJ,3373,JFK,RDU,66,427,21,0
2013,9,2,1856,131,2036,129,B6,N373JB,2302,JFK,BUF,57,301,18,56
2013,11,19,1926,-4,2221,-9,DL,N908DL,1485,LGA,MCO,135,950,19,26
2013,11,22,1358,-1,1650,21,DL,N531US,2247,LGA,ATL,118,762,13,58
2013,1,10,626,-4,900,-5,WN,N233LV,135,LGA,DEN,249,1620,6,26
2013,5,20,1358,-1,1632,-15,UA,N470UA,318,EWR,IAH,188,1400,13,58
2013,8,27,1326,-4,1429,-29,B6,N216JB,286,JFK,ROC,50,264,13,26
2013,11,19,1824,-6,2130,-8,B6,N607JB,201,JFK,FLL,145,1069,18,24
2013,8,16,1738,-7,1917,-8,MQ,N510MQ,3301,LGA,RDU,76,431,17,38
2013,3,23,715,16,1019,20,AA,N5FNAA,1815,JFK,MCO,136,944,7,15
2013,8,21,1401,6,1505,-15,WN,N296WN,491,LGA,MDW,102,725,14,1
2013,9,29,1115,-5,1224,-6,B6,N281JB,1307,JFK,IAD,47,228,11,15
2013,11,7,2057,-3,2254,19,MQ,N539MQ,3317,LGA,RDU,77,431,20,57
2013,12,12,1153,-7,1445,-25,AA,N339AA,3,JFK,LAX,328,2475,11,53
2013,1,8,1119,-11,1309,-25,US,N565UW,1625,LGA,CLT,87,544,11,19
2013,1,19,1719,-6,2048,-7,UA,N510UA,512,JFK,SFO,370,2586,17,19
2013,4,29,925,-7,1029,-13,B6,N570JB,1004,JFK,BOS,41,187,9,25
2013,9,20,827,-8,1107,-34,UA,N427UA,446,EWR,MIA,134,1085,8,27
2013,9,24,1950,-10,2059,-15,US,N954UW,2162,LGA,BOS,34,184,19,50
2013,7,22,849,20,1030,2,DL,N322NB,1157,EWR,MSP,141,1008,8,49
2013,10,31,655,-5,935,-5,DL,N972DL,1547,LGA,ATL,119,762,6,55
2013,1,29,1852,-3,2120,-22,DL,N171DN,951,JFK,ATL,122,760,18,52
2013,5,24,917,17,1230,11,DL,N337NB,923,LGA,MIA,153,1096,9,17
2013,5,28,758,-1,1015,-13,DL,N671DN,2047,LGA,ATL,103,762,7,58
2013,5,20,713,-2,905,-7,DL,N344NB,831,LGA,DTW,75,502,7,13
2013,7,7,1327,-3,1620,-5,B6,N536JB,505,EWR,FLL,142,1065,13,27
2013,2,16,713,-7,1029,13,B6,N821JB,987,JFK,MCO,169,944,7,13
2013,2,8,833,-2,1153,3,AA,N3DAAA,717,LGA,DFW,205,1389,8,33
2013,8,30,1019,-6,1121,-19,MQ,N535MQ,3611,EWR,ORD,104,719,10,19
2013,3,6,1433,18,1629,-2,DL,N323NB,935,EWR,ATL,98,746,14,33
2013,11,23,1642,0,1910,-5,EV,N11535,4705,EWR,ATL,129,746,16,42
2013,7,7,951,6,1046,-34,WN,N498WN,2431,LGA,MDW,101,725,9,51
2013,8,5,1305,5,1600,5,VX,N835VA,411,JFK,LAX,331,2475,13,5
2013,7,20,1725,60,1838,8,9E,N907XJ,3307,JFK,PIT,53,340,17,25
2013,7,4,945,-5,1203,-2,MQ,N515MQ,3644,LGA,ATL,111,762,9,45
2013,6,13,651,-8,941,-10,B6,N629JB,49,JFK,PBI,137,1028,6,51
2013,6,11,1948,43,2109,24,WN,N770SA,542,LGA,MKE,110,738,19,48
2013,7,23,2334,63,343,77,B6,N552JB,1203,JFK,SJU,195,1598,23,34
2013,1,28,557,-3,757,-2,DL,N340NB,731,LGA,DTW,91,502,5,57
2013,12,18,820,-3,1157,-4,UA,N77258,1043,EWR,PHX,307,2133,8,20
2013,4,15,959,0,1123,13,EV,N825AS,5711,JFK,IAD,46,228,9,59
2013,10,9,1758,-2,1900,-16,B6,N183JB,1407,JFK,IAD,44,228,17,58
2013,7,26,1830,30,2202,32,B6,N705JB,415,JFK,SFO,349,2586,18,30
2013,8,12,642,-9,852,-13,UA,N566UA,343,LGA,DEN,208,1620,6,42
2013,6,20,957,-6,1136,1,FL,N983AT,353,LGA,CAK,67,397,9,57
2013,2,8,1254,99,1452,102,MQ,N713MQ,4485,LGA,CMH,77,479,12,54
2013,1,22,2000,105,2212,95,9E,N916XJ,3424,JFK,DTW,93,509,20,0
2013,12,16,1703,-7,2039,-8,B6,N768JB,415,JFK,SFO,367,2586,17,3
2013,4,24,1105,-5,1227,-25,EV,N611QX,5273,LGA,PIT,54,335,11,5
2013,10,14,913,-2,1208,-14,DL,N904DE,1885,LGA,MCO,122,950,9,13
2013,7,10,2054,114,2209,113,US,N758US,2187,LGA,DCA,45,214,20,54
2013,3,25,1801,203,2050,199,UA,N814UA,355,EWR,MCO,149,937,18,1
2013,12,12,1859,-1,2340,-19,AA,N621AA,1029,JFK,SJU,195,1598,18,59
2013,8,16,633,-1,836,10,US,N195UW,745,EWR,CLT,93,529,6,33
2013,11,5,1012,-3,1314,-18,DL,N318NB,874,LGA,MIA,144,1096,10,12
2013,6,27,849,-1,1222,-29,DL,N3758Y,301,JFK,SJU,190,1598,8,49
2013,3,4,748,-4,1235,-12,UA,N41140,1481,EWR,SJU,208,1608,7,48
2013,5,6,1846,-13,2026,-68,9E,N922XJ,3403,JFK,MCI,138,1113,18,46
2013,11,22,1600,0,1718,-12,MQ,N0EGMQ,3734,LGA,BNA,116,764,16,0
2013,4,9,955,-5,1257,-37,DL,N718TW,1765,JFK,SFO,333,2586,9,55
2013,8,25,1828,13,2105,-35,DL,N195DN,17,JFK,LAX,306,2475,18,28
2013,10,6,1854,4,2221,-4,VX,N634VA,29,JFK,SFO,336,2586,18,54
2013,12,24,1710,-5,1837,-38,AA,N3BKAA,199,JFK,ORD,117,740,17,10
2013,11,30,1719,-6,1820,-25,AA,N3HSAA,256,JFK,BOS,39,187,17,19
2013,10,27,2047,22,2345,27,UA,N588UA,771,JFK,LAX,335,2475,20,47
2013,2,7,1532,32,1649,41,US,N953UW,2132,LGA,BOS,34,184,15,32
2013,3,29,1654,44,1813,13,AA,N4XLAA,341,LGA,ORD,114,733,16,54
2013,10,27,2107,7,14,-6,DL,N1200K,427,JFK,LAX,329,2475,21,7
